465664.0328,5247972.415,472.612101,88.316399,-77.465754,3.758786,465662.4703,5247975.181,469.135986,,,264.0328,172.415,262.4703,175.181
465664.0811,5247971.959,472.593945,87.842533,-75.054715,3.190678,465663.2746,5247975.91,468.326996,,,264.0811,171.959,263.2746,175.91
465664.1284,5247971.418,472.573467,87.502325,-74.926726,2.902706,465663.8117,5247976.095,468.042999,,,264.1284,171.418,263.8117,176.095
465664.1987,5247970.947,472.454012,87.329708,-74.586864,2.722819,465664.2643,5247976.048,468.089996,,,264.1987,170.947,264.2643,176.048
465664.3011,5247970.529,472.278771,87.190661,-73.70648,2.555041,465664.2968,5247975.159,469.333008,,,264.3011,170.529,264.2968,175.159
465664.4778,5247970.103,472.205338,86.871178,-73.731191,2.185556,465664.2472,5247974.426,470.377991,,,264.4778,170.103,264.2472,174.426
465664.8642,5247969.534,472.301074,86.739786,-73.214908,1.978706,465664.3227,5247974.425,470.290009,,,264.8642,169.534,264.3227,174.425
465665.37,5247968.72,472.47957,86.282552,-74.487038,1.34237,465664.1319,5247974.071,470.312988,,,265.37,168.72,264.1319,174.071
465665.6617,5247967.803,472.485455,85.929673,-74.369513,0.960758,465663.8738,5247973.817,469.729004,,,265.6617,167.803,263.8738,173.817
465665.8297,5247966.956,472.504998,85.40768,-76.099169,0.559909,465663.7645,5247973.195,469.687988,,,265.8297,166.956,263.7645,173.195
465666.0039,5247966.198,472.514936,84.954627,-76.019668,0.031784,465663.5419,5247972.552,469.528015,,,266.0039,166.198,263.5419,172.552
465666.0862,5247965.524,472.500656,84.920533,-75.998656,0.011581,465663.29,5247972.086,469.376984,,,266.0862,165.524,263.29,172.086
465666.2612,5247964.915,472.432667,84.612608,-75.068855,-0.375404,465663.6768,5247972.395,468.81601,,,266.2612,164.915,263.6768,172.395
465666.458,5247964.288,472.4187,83.934208,-75.700529,-1.129193,465664.3501,5247971.358,469.626007,,,266.458,164.288,264.3501,171.358
465666.6278,5247963.616,472.356626,83.679666,-77.040562,-1.37749,465664.8867,5247970.188,470.441986,,,266.6278,163.616,264.8867,170.188
465666.6856,5247962.954,472.3237,83.385038,-75.700049,-1.823722,465664.8433,5247969.221,470.519989,,,266.6856,162.954,264.8433,169.221
465666.7433,5247962.339,472.298479,83.279049,-74.681402,-1.936468,465665.1554,5247968.375,470.686005,,,266.7433,162.339,265.1554,168.375
465666.8314,5247961.655,472.267263,83.385416,-75.054601,-1.917017,465665.4536,5247967.739,470.553986,,,266.8314,161.655,265.4536,167.739
465666.9872,5247960.857,472.256034,83.459822,-74.32904,-1.853331,465664.9875,5247966.775,470.941986,,,266.9872,160.857,264.9875,166.775
465667.1555,5247960.043,472.282232,83.193186,-73.833814,-2.083948,465665.0138,5247966.097,470.734009,,,267.1555,160.043,265.0138,166.097
465667.4268,5247959.283,472.332319,82.716546,-74.373374,-2.605149,465664.5395,5247965.022,471.412994,,,267.4268,159.283,264.5395,165.022
465667.7156,5247958.497,472.381611,82.521528,-74.688558,-2.928326,465664.5878,5247964.244,471.636993,,,267.7156,158.497,264.5878,164.244
465667.9933,5247957.719,472.394831,82.957751,-73.919148,-2.522105,465663.8878,5247963.292,472.071014,,,267.9933,157.719,263.8878,163.292
465668.1846,5247956.993,472.418322,82.98554,-73.93996,-2.513732,465663.3241,5247962.417,472.239014,,,268.1846,156.993,263.3241,162.417
465668.2747,5247956.294,472.374027,82.890836,-74.959083,-2.654963,465663.2064,5247961.64,472.272003,,,268.2747,156.294,263.2064,161.64
465668.2879,5247955.512,472.393836,82.755987,-74.664113,-2.893458,465663.126,5247960.807,472.376007,,,268.2879,155.512,263.126,160.807
465668.2403,5247954.639,472.375383,82.824854,-73.819862,-3.011823,465663.1814,5247959.951,472.42099,,,268.2403,154.639,263.1814,159.951
465668.1346,5247953.83,472.308824,83.110508,-73.846015,-2.738531,465663.313,5247959.217,472.313995,,,268.1346,153.83,263.313,159.217
465668.1336,5247953.178,472.285065,82.334273,-73.765254,-3.543203,465663.3233,5247958.405,472.528992,,,268.1336,153.178,263.3233,158.405
465668.2916,5247952.585,472.285649,82.486988,-73.012751,-3.377432,465663.9914,5247957.768,472.295013,,,268.2916,152.585,263.9914,157.768
465668.4573,5247951.976,472.267146,82.500464,-73.054404,-3.51111,465664.3569,5247957.021,472.049988,,,268.4573,151.976,264.3569,157.021
465668.5262,5247951.359,472.331323,82.309592,-73.369414,-3.710803,465664.9349,5247956.473,471.820007,,,268.5262,151.359,264.9349,156.473
465668.6871,5247950.732,472.411305,82.870221,-70.824065,-3.206065,465665.1497,5247955.772,471.682983,,,268.6871,150.732,265.1497,155.772
465668.9222,5247950.243,472.422071,82.940914,-71.345597,-2.852173,465665.765,5247955.146,471.334991,,,268.9222,150.243,265.765,155.146
465669.1249,5247949.854,472.36045,82.782761,-72.790122,-2.911174,465666.0858,5247954.499,471.329987,,,269.1249,149.854,266.0858,154.499
465669.2153,5247949.482,472.228642,82.779297,-73.737301,-2.919982,465665.8693,5247953.623,471.652985,,,269.2153,149.482,265.8693,153.623
465669.2694,5247949.041,472.095281,82.621566,-73.510936,-3.256514,465666.3416,5247953.064,471.572998,,,269.2694,149.041,266.3416,153.064
